log_id,user_id,item_id,rate,rate_date,rate_timestamp
52652,758,684,4,0,0
52653,774,1028,2,0,0
52654,206,1432,1,0,0
52655,562,181,3,0,0
52656,363,282,2,0,0
52657,535,196,4,0,0
52658,407,215,3,0,0
52659,554,819,3,0,0
52660,470,13,4,0,0
52661,23,713,4,0,0
52662,429,191,5,0,0
52663,192,125,3,0,0
52664,642,451,5,0,0
52665,342,212,5,0,0
52666,425,121,4,0,0
52667,758,24,4,0,0
52668,391,174,5,0,0
52669,606,48,4,0,0
52670,417,260,3,0,0
52671,742,117,2,0,0
52672,714,472,2,0,0
52673,379,636,3,0,0
52674,42,284,3,0,0
52675,655,708,3,0,0
52676,704,654,5,0,0
52677,171,310,4,0,0
52678,330,385,5,0,0
52679,721,881,3,0,0
52680,181,981,1,0,0
52681,535,482,4,0,0
52682,703,258,4,0,0
52683,20,274,4,0,0
52684,178,333,3,0,0
52685,686,651,5,0,0
52686,798,94,3,0,0
52687,417,413,3,0,0
52688,683,303,3,0,0
52689,216,735,5,0,0
52690,479,1444,1,0,0
52691,442,219,3,0,0
52692,405,675,1,0,0
52693,476,26,4,0,0
52694,592,925,3,0,0
52695,798,1,4,0,0
52696,172,463,4,0,0
52697,518,280,4,0,0
52698,645,28,4,0,0
52699,733,279,2,0,0
52700,222,742,5,0,0
52701,749,578,3,0,0
52702,609,1012,1,0,0
52703,367,800,4,0,0
52704,643,200,3,0,0
52705,525,1047,2,0,0
52706,796,229,3,0,0
52707,398,186,4,0,0
52708,660,208,4,0,0
52709,405,921,1,0,0
52710,535,9,5,0,0
52711,527,647,5,0,0
52712,616,322,4,0,0
52713,358,1266,4,0,0
52714,704,662,3,0,0
52715,786,404,4,0,0
52716,788,229,3,0,0
52717,788,51,4,0,0
52718,750,306,4,0,0
52719,664,175,4,0,0
52720,276,928,3,0,0
52721,346,97,4,0,0
52722,617,1073,3,0,0
52723,655,1368,5,0,0
52724,601,504,4,0,0
52725,279,28,2,0,0
52726,456,380,3,0,0
52727,196,153,5,0,0
52728,777,1,4,0,0
52729,614,841,2,0,0
52730,561,195,3,0,0
52731,328,133,5,0,0
52732,406,447,4,0,0
52733,749,172,5,0,0
52734,608,100,4,0,0
52735,143,294,3,0,0
52736,637,333,3,0,0
52737,230,371,4,0,0
52738,633,177,3,0,0
52739,682,1410,3,0,0
52740,707,730,3,0,0
52741,745,174,3,0,0
52742,536,713,4,0,0
52743,774,563,1,0,0
52744,536,498,5,0,0
52745,479,455,4,0,0
52746,94,4,4,0,0
52747,796,679,4,0,0
52748,276,185,4,0,0
52749,18,111,3,0,0
52750,394,386,3,0,0
52751,655,87,3,0,0
52752,610,95,2,0,0
52753,733,19,5,0,0
52754,350,132,5,0,0
52755,637,1,4,0,0
52756,542,122,3,0,0
52757,95,97,4,0,0
52758,758,689,1,0,0
52759,707,162,5,0,0
52760,715,475,4,0,0
52761,454,423,4,0,0
52762,177,216,4,0,0
52763,94,692,4,0,0
52764,798,998,3,0,0
52765,450,226,4,0,0
52766,326,194,4,0,0
52767,30,161,4,0,0
52768,222,402,4,0,0
52769,643,521,4,0,0
52770,10,701,4,0,0
52771,796,87,5,0,0
52772,764,321,1,0,0
52773,566,1437,2,0,0
52774,586,385,3,0,0
52775,758,752,3,0,0
52776,551,924,5,0,0
52777,708,21,1,0,0
52778,436,710,4,0,0
52779,757,743,2,0,0
52780,665,79,3,0,0
52781,110,366,3,0,0
52782,125,482,1,0,0
52783,731,194,3,0,0
52784,747,156,3,0,0
52785,645,433,4,0,0
52786,198,127,5,0,0
52787,288,1065,4,0,0
52788,181,1365,1,0,0
52789,402,237,4,0,0
52790,648,254,3,0,0
52791,405,42,1,0,0
52792,533,228,4,0,0
52793,683,316,4,0,0
52794,168,300,5,0,0
52795,671,1215,3,0,0
52796,234,279,3,0,0
52797,454,185,2,0,0
52798,458,514,5,0,0
52799,486,332,3,0,0
52800,29,326,2,0,0
52801,551,774,5,0,0
52802,640,1228,4,0,0
52803,645,963,4,0,0
52804,643,418,4,0,0
52805,671,559,4,0,0
52806,684,692,4,0,0
52807,625,154,3,0,0
52808,363,235,5,0,0
52809,48,357,5,0,0
52810,462,330,3,0,0
52811,716,392,2,0,0
52812,782,1390,3,0,0
52813,713,307,3,0,0
52814,543,1014,4,0,0
52815,184,7,3,0,0
52816,234,97,2,0,0
52817,655,324,3,0,0
52818,303,790,4,0,0
52819,314,433,3,0,0
52820,55,50,4,0,0
52821,747,1203,5,0,0
52822,682,259,3,0,0
52823,149,300,3,0,0
52824,724,1617,1,0,0
52825,791,289,4,0,0
52826,250,175,5,0,0
52827,760,216,2,0,0
52828,660,145,2,0,0
52829,788,235,3,0,0
52830,766,648,3,0,0
52831,160,237,3,0,0
52832,728,678,4,0,0
52833,655,249,3,0,0
52834,164,472,5,0,0
52835,588,724,2,0,0
52836,676,318,5,0,0
52837,802,135,4,0,0
52838,650,434,4,0,0
52839,650,627,2,0,0
52840,507,319,3,0,0
52841,629,258,4,0,0
52842,524,550,3,0,0
52843,733,7,3,0,0
52844,70,101,3,0,0
52845,665,319,4,0,0
52846,642,542,5,0,0
52847,308,285,5,0,0
52848,180,939,4,0,0
52849,642,143,5,0,0
52850,727,790,2,0,0
52851,468,42,4,0,0
52852,663,357,5,0,0
52853,342,276,3,0,0
52854,735,690,4,0,0
52855,593,631,3,0,0
52856,496,268,4,0,0
52857,195,582,4,0,0
52858,209,813,5,0,0
52859,563,781,4,0,0
52860,486,117,3,0,0
52861,630,276,1,0,0
52862,795,1036,2,0,0
52863,514,229,3,0,0
52864,25,98,5,0,0
52865,382,357,4,0,0
52866,49,432,5,0,0
52867,290,651,3,0,0
52868,758,391,3,0,0
52869,292,96,4,0,0
52870,709,96,5,0,0
52871,451,938,4,0,0
52872,93,121,3,0,0
52873,642,138,4,0,0
52874,551,448,4,0,0
52875,222,476,3,0,0
52876,608,448,5,0,0
52877,771,222,2,0,0
52878,503,432,5,0,0
52879,524,321,3,0,0
52880,148,8,4,0,0
52881,296,19,5,0,0
52882,758,163,5,0,0
52883,606,151,5,0,0
52884,389,671,5,0,0
52885,663,1324,3,0,0
52886,755,690,5,0,0
52887,798,988,3,0,0
52888,746,566,4,0,0
52889,560,318,4,0,0
52890,788,692,3,0,0
52891,647,255,4,0,0
52892,664,45,4,0,0
52893,733,121,3,0,0
52894,399,450,2,0,0
52895,343,197,4,0,0
52896,664,684,4,0,0
52897,435,331,5,0,0
52898,298,193,5,0,0
52899,714,289,3,0,0
52900,457,7,4,0,0
52901,504,357,4,0,0
52902,308,99,4,0,0
52903,787,361,3,0,0
52904,758,373,4,0,0
52905,275,470,3,0,0
52906,695,995,4,0,0
52907,696,315,5,0,0
52908,795,636,3,0,0
52909,223,820,4,0,0
52910,271,499,3,0,0
52911,785,209,3,0,0
52912,798,1119,3,0,0
52913,582,15,3,0,0
52914,506,676,1,0,0
52915,367,184,5,0,0
52916,236,133,5,0,0
52917,350,654,5,0,0
52918,279,948,3,0,0
52919,716,186,3,0,0
52920,292,631,5,0,0
52921,798,164,4,0,0
52922,623,227,4,0,0
52923,303,1052,2,0,0
52924,497,1177,1,0,0
52925,694,617,4,0,0
52926,679,69,4,0,0
52927,731,504,3,0,0
52928,622,94,2,0,0
52929,442,209,4,0,0
52930,450,939,4,0,0
52931,82,197,4,0,0
52932,800,742,4,0,0
52933,767,187,4,0,0
52934,664,480,5,0,0
52935,561,656,4,0,0
52936,499,12,5,0,0
52937,804,11,4,0,0
52938,411,230,3,0,0
52939,682,240,4,0,0
52940,22,384,3,0,0
52941,506,755,4,0,0
52942,751,1661,1,0,0
52943,650,1031,3,0,0
52944,595,1023,1,0,0
52945,76,70,4,0,0
52946,152,155,5,0,0
52947,424,50,3,0,0
52948,458,546,3,0,0
52949,538,210,3,0,0
52950,480,863,4,0,0
52951,705,373,3,0,0
52952,748,678,2,0,0
52953,294,181,5,0,0
52954,328,798,2,0,0
52955,13,758,1,0,0
52956,747,3,2,0,0
52957,688,326,5,0,0
52958,644,127,4,0,0
52959,731,153,3,0,0
52960,72,553,5,0,0
52961,125,269,1,0,0
52962,432,276,4,0,0
52963,675,650,5,0,0
52964,493,288,4,0,0
52965,2,237,4,0,0
52966,640,568,4,0,0
52967,435,100,3,0,0
52968,727,271,4,0,0
52969,705,568,5,0,0
52970,70,222,4,0,0
52971,354,865,3,0,0
52972,429,92,4,0,0
52973,501,685,3,0,0
52974,655,1099,3,0,0
52975,711,40,4,0,0
52976,253,192,1,0,0
52977,756,92,3,0,0
52978,84,466,4,0,0
52979,655,750,2,0,0
52980,668,311,4,0,0
52981,174,125,5,0,0
52982,693,650,3,0,0
52983,280,58,4,0,0
52984,798,274,5,0,0
52985,303,875,4,0,0
52986,548,3,1,0,0
52987,579,333,4,0,0
52988,727,765,2,0,0
52989,803,286,5,0,0
52990,92,47,4,0,0
52991,287,952,4,0,0
52992,682,687,2,0,0
52993,234,625,3,0,0
52994,189,61,3,0,0
52995,18,269,5,0,0
52996,665,181,4,0,0
52997,532,269,4,0,0
52998,487,258,5,0,0
52999,186,258,1,0,0
53000,796,1042,4,0,0
53001,802,294,4,0,0
53002,275,450,3,0,0
53003,697,689,4,0,0
53004,101,151,3,0,0
53005,395,50,5,0,0
53006,754,476,4,0,0
53007,345,220,3,0,0
53008,378,43,3,0,0
53009,416,159,1,0,0
53010,593,723,4,0,0
53011,648,172,5,0,0
53012,118,672,4,0,0
53013,119,354,5,0,0
53014,145,219,5,0,0
53015,201,1423,3,0,0
53016,180,785,4,0,0
53017,637,323,1,0,0
53018,721,989,3,0,0
53019,796,159,3,0,0
53020,6,257,2,0,0
53021,655,165,3,0,0
53022,654,276,1,0,0
53023,788,70,4,0,0
53024,593,761,2,0,0
53025,533,66,4,0,0
53026,670,232,3,0,0
53027,216,56,5,0,0
53028,536,480,5,0,0
53029,476,239,4,0,0
53030,336,26,5,0,0
53031,557,750,4,0,0
53032,405,231,3,0,0
53033,638,679,3,0,0
53034,467,10,4,0,0
53035,308,1515,4,0,0
53036,454,260,1,0,0
53037,551,739,4,0,0
53038,580,687,3,0,0
53039,194,488,3,0,0
53040,130,185,5,0,0
53041,437,30,4,0,0
53042,796,540,2,0,0
53043,633,405,4,0,0
53044,610,419,5,0,0
53045,501,24,3,0,0
53046,18,208,4,0,0
53047,675,347,4,0,0
53048,773,188,3,0,0
53049,92,974,2,0,0
53050,780,199,5,0,0
53051,757,4,5,0,0
53052,248,156,5,0,0
53053,505,31,4,0,0
53054,486,1302,3,0,0
53055,151,178,5,0,0
53056,537,678,1,0,0
53057,623,222,4,0,0
53058,472,2,5,0,0
53059,680,815,3,0,0
53060,475,902,5,0,0
53061,588,778,3,0,0
53062,551,72,5,0,0
53063,514,194,4,0,0
53064,582,411,1,0,0
53065,524,32,4,0,0
53066,628,333,5,0,0
53067,764,31,4,0,0
53068,536,493,4,0,0
53069,733,298,2,0,0
53070,278,515,5,0,0
53071,484,82,4,0,0
53072,780,98,1,0,0
53073,181,259,1,0,0
53074,712,842,3,0,0
53075,537,20,3,0,0
53076,233,511,5,0,0
53077,709,230,2,0,0
53078,294,324,4,0,0
53079,443,309,5,0,0
53080,122,1045,4,0,0
53081,780,467,3,0,0
53082,786,449,2,0,0
53083,83,31,5,0,0
53084,642,174,5,0,0
53085,381,742,4,0,0
53086,666,517,4,0,0
53087,740,322,3,0,0
53088,7,513,4,0,0
53089,719,778,3,0,0
53090,788,205,4,0,0
53091,643,205,5,0,0
53092,733,248,3,0,0
53093,387,919,5,0,0
53094,758,286,5,0,0
53095,360,321,3,0,0
53096,430,19,5,0,0
53097,405,728,4,0,0
53098,738,56,4,0,0
53099,301,249,3,0,0
53100,666,82,3,0,0
53101,592,312,2,0,0
53102,568,656,3,0,0
53103,519,313,5,0,0
53104,586,173,3,0,0
53105,727,747,2,0,0
53106,622,833,4,0,0
53107,629,467,5,0,0
53108,56,732,4,0,0
53109,615,855,4,0,0
53110,766,510,3,0,0
53111,759,300,5,0,0
53112,548,326,4,0,0
53113,296,297,4,0,0
53114,766,135,4,0,0
53115,796,527,3,0,0
53116,754,742,3,0,0
53117,327,44,3,0,0
53118,450,608,4,0,0
53119,796,154,3,0,0
53120,143,315,4,0,0
53121,374,228,5,0,0
53122,106,191,5,0,0
53123,608,28,4,0,0
53124,775,348,3,0,0
53125,495,472,5,0,0
53126,802,286,2,0,0
53127,655,257,3,0,0
53128,378,747,3,0,0
53129,689,7,5,0,0
53130,253,1039,4,0,0
53131,610,28,4,0,0
53132,244,1118,4,0,0
53133,804,546,3,0,0
53134,756,554,1,0,0
53135,638,403,3,0,0
53136,758,128,4,0,0
53137,751,652,4,0,0
53138,407,89,4,0,0
53139,804,31,4,0,0
53140,792,111,3,0,0
53141,537,1103,4,0,0
53142,425,669,3,0,0
53143,229,751,3,0,0
53144,735,813,4,0,0
53145,717,111,4,0,0
53146,694,178,4,0,0
53147,774,127,4,0,0
53148,504,725,3,0,0
53149,793,298,4,0,0
53150,642,1311,3,0,0
53151,405,29,4,0,0
53152,151,614,4,0,0
53153,592,678,2,0,0
53154,194,282,3,0,0
53155,251,471,3,0,0
53156,566,31,3,0,0
53157,637,338,4,0,0
53158,371,1,4,0,0
53159,730,109,4,0,0
53160,141,696,4,0,0
53161,385,283,2,0,0
53162,775,286,4,0,0
53163,618,70,3,0,0
53164,92,179,5,0,0
53165,562,161,3,0,0
53166,689,250,5,0,0
53167,663,1276,3,0,0
53168,295,79,4,0,0
53169,600,184,3,0,0
53170,751,85,3,0,0
53171,619,22,5,0,0
53172,593,660,5,0,0
53173,758,69,5,0,0
53174,684,742,4,0,0
53175,660,1411,2,0,0
53176,465,56,4,0,0
53177,398,498,5,0,0
53178,500,471,4,0,0
53179,454,956,2,0,0
53180,749,15,5,0,0
53181,54,117,5,0,0
53182,763,210,3,0,0
53183,546,53,5,0,0
53184,642,376,3,0,0
53185,34,990,5,0,0
53186,496,421,3,0,0
53187,487,25,1,0,0
53188,650,404,3,0,0
53189,645,4,4,0,0
53190,614,147,5,0,0
53191,752,271,5,0,0
53192,344,98,4,0,0
53193,526,288,4,0,0
53194,535,152,4,0,0
53195,290,1,5,0,0
53196,303,187,5,0,0
53197,714,685,4,0,0
53198,524,447,5,0,0
53199,636,9,3,0,0
53200,731,419,4,0,0
53201,604,127,4,0,0
53202,535,692,4,0,0
53203,85,232,3,0,0
53204,642,216,3,0,0
53205,735,628,3,0,0
53206,159,456,3,0,0
53207,513,323,5,0,0
53208,560,255,4,0,0
53209,650,1149,4,0,0
53210,709,2,4,0,0
53211,378,582,5,0,0
53212,299,154,4,0,0
53213,782,878,3,0,0
53214,634,315,5,0,0
53215,600,96,5,0,0
53216,389,197,5,0,0
53217,455,393,3,0,0
53218,592,191,5,0,0
53219,255,827,2,0,0
53220,715,87,4,0,0
53221,798,151,3,0,0
53222,43,581,3,0,0
53223,250,123,3,0,0
53224,675,874,4,0,0
53225,770,1,5,0,0
53226,497,552,3,0,0
53227,777,216,4,0,0
53228,774,28,3,0,0
53229,313,143,3,0,0
53230,437,698,2,0,0
53231,86,304,3,0,0
53232,724,304,4,0,0
53233,487,286,2,0,0
53234,763,11,4,0,0
53235,104,847,2,0,0
53236,727,539,2,0,0
53237,194,651,3,0,0
53238,535,1474,4,0,0
53239,786,86,4,0,0
53240,434,111,5,0,0
53241,735,25,4,0,0
53242,474,88,4,0,0
53243,741,280,3,0,0
53244,453,628,3,0,0
53245,406,284,1,0,0
53246,712,79,4,0,0
53247,334,172,3,0,0
53248,132,286,3,0,0
53249,671,231,3,0,0
53250,454,99,3,0,0
53251,744,628,2,0,0
53252,682,570,2,0,0
53253,601,143,3,0,0
53254,140,304,4,0,0
53255,777,690,4,0,0
53256,766,134,5,0,0
53257,746,546,3,0,0
53258,774,185,2,0,0
53259,758,634,5,0,0
53260,705,191,1,0,0
53261,151,971,5,0,0
53262,608,1009,4,0,0
53263,457,1210,4,0,0
53264,796,270,4,0,0
53265,712,660,4,0,0
53266,745,8,4,0,0
53267,758,1501,3,0,0
53268,537,322,1,0,0
53269,474,193,4,0,0
53270,738,208,4,0,0
53271,682,423,5,0,0
53272,442,576,2,0,0
53273,374,50,3,0,0
53274,241,895,2,0,0
53275,792,595,3,0,0
53276,747,494,5,0,0
53277,776,442,2,0,0
53278,445,330,2,0,0
53279,466,68,3,0,0
53280,800,127,4,0,0
53281,500,217,4,0,0
53282,718,820,2,0,0
53283,716,611,5,0,0
53284,223,339,4,0,0
53285,180,222,5,0,0
53286,557,12,5,0,0
53287,399,1210,2,0,0
53288,492,528,5,0,0
53289,593,161,5,0,0
53290,768,65,4,0,0
53291,654,283,5,0,0
53292,709,447,2,0,0
53293,663,1048,4,0,0
53294,675,258,3,0,0
53295,758,656,5,0,0
53296,605,100,5,0,0
53297,318,1050,4,0,0
53298,272,200,5,0,0
53299,35,327,3,0,0
53300,305,478,3,0,0
53301,738,172,4,0,0
53302,581,269,3,0,0
53303,630,975,4,0,0
53304,647,993,4,0,0
53305,682,167,2,0,0
53306,651,327,4,0,0
53307,73,82,2,0,0
53308,620,946,4,0,0
53309,406,196,2,0,0
53310,621,87,5,0,0
53311,697,283,5,0,0
53312,452,86,4,0,0
53313,666,603,4,0,0
53314,621,894,1,0,0
53315,629,523,3,0,0
53316,634,717,4,0,0
53317,763,375,2,0,0
53318,766,366,3,0,0
53319,201,972,3,0,0
53320,291,212,4,0,0
53321,463,751,4,0,0
53322,497,202,4,0,0
53323,161,316,5,0,0
53324,676,114,5,0,0
53325,793,121,3,0,0
53326,639,111,2,0,0
53327,551,1135,5,0,0
53328,527,673,4,0,0
53329,795,100,5,0,0
53330,643,99,4,0,0
53331,716,1050,4,0,0
53332,699,221,4,0,0
53333,268,405,2,0,0
53334,648,17,2,0,0
53335,396,125,3,0,0
53336,487,77,3,0,0
53337,659,649,3,0,0
53338,782,1658,2,0,0
53339,515,269,2,0,0
53340,318,514,2,0,0
53341,608,357,5,0,0
53342,405,1021,1,0,0
53343,774,871,1,0,0
53344,354,485,4,0,0
53345,327,95,3,0,0
53346,661,272,4,0,0
53347,638,510,3,0,0
53348,752,310,1,0,0
53349,663,50,5,0,0
53350,804,204,4,0,0
53351,533,125,5,0,0
53352,532,147,4,0,0
53353,181,744,2,0,0
53354,62,210,4,0,0
53355,749,736,3,0,0
53356,715,735,4,0,0
53357,158,188,4,0,0
53358,497,797,3,0,0
53359,641,268,4,0,0
53360,416,755,4,0,0
53361,188,180,5,0,0
53362,608,8,2,0,0
53363,655,632,3,0,0
53364,720,269,3,0,0
53365,618,1,4,0,0
53366,617,313,1,0,0
53367,193,161,3,0,0
53368,705,255,5,0,0
53369,502,243,3,0,0
53370,59,504,5,0,0
53371,624,1089,2,0,0
53372,342,496,4,0,0
53373,648,169,5,0,0
53374,484,294,4,0,0
53375,617,669,1,0,0
53376,548,245,4,0,0
53377,753,898,4,0,0
53378,508,357,5,0,0
53379,303,665,4,0,0
53380,727,54,3,0,0
53381,677,845,3,0,0
53382,754,819,3,0,0
53383,772,879,4,0,0
53384,454,961,1,0,0
53385,181,1252,1,0,0
53386,299,239,3,0,0
53387,276,387,3,0,0
53388,781,288,2,0,0
53389,355,1392,4,0,0
53390,429,63,2,0,0
53391,600,161,4,0,0
53392,429,1209,3,0,0
53393,354,270,5,0,0
53394,747,327,4,0,0
53395,559,508,3,0,0
53396,488,190,5,0,0
53397,92,1023,2,0,0
53398,320,825,4,0,0
53399,234,199,5,0,0
53400,708,313,5,0,0
53401,606,939,4,0,0
53402,796,164,3,0,0
53403,707,208,5,0,0
53404,492,482,3,0,0
53405,339,327,4,0,0
53406,617,480,4,0,0
53407,567,47,4,0,0
53408,193,755,4,0,0
53409,343,523,5,0,0
53410,727,294,4,0,0
53411,584,423,4,0,0
53412,804,82,5,0,0
53413,276,254,2,0,0
53414,76,1153,2,0,0
53415,685,325,3,0,0
53416,752,340,4,0,0
53417,114,168,3,0,0
53418,416,735,5,0,0
53419,688,336,2,0,0
53420,671,597,4,0,0
53421,523,430,4,0,0
53422,650,612,4,0,0
53423,406,115,4,0,0
53424,500,282,4,0,0
53425,541,91,5,0,0
53426,783,346,5,0,0
53427,429,340,5,0,0
53428,655,387,3,0,0
53429,299,512,4,0,0
53430,573,50,4,0,0
53431,397,181,4,0,0
53432,6,127,5,0,0
53433,779,471,4,0,0
53434,328,89,5,0,0
53435,798,719,1,0,0
53436,621,419,4,0,0
53437,457,161,4,0,0
53438,7,655,5,0,0
53439,98,152,3,0,0
53440,276,678,3,0,0
53441,647,257,2,0,0
53442,521,240,3,0,0
53443,487,652,5,0,0
53444,721,877,3,0,0
53445,331,268,5,0,0
53446,618,202,2,0,0
53447,552,1051,3,0,0
53448,391,458,4,0,0
53449,672,124,3,0,0
53450,684,1,4,0,0
53451,177,302,4,0,0
53452,796,193,3,0,0
53453,606,647,3,0,0
53454,578,343,2,0,0
53455,710,1039,4,0,0
53456,406,47,4,0,0
53457,764,527,4,0,0
53458,712,692,5,0,0
53459,503,268,5,0,0
53460,774,52,3,0,0
53461,659,195,4,0,0
53462,425,234,3,0,0
53463,463,301,5,0,0
53464,236,117,3,0,0
53465,96,144,4,0,0
53466,495,559,4,0,0
53467,545,29,3,0,0
53468,702,288,1,0,0
53469,624,905,4,0,0
53470,698,421,2,0,0
53471,706,100,1,0,0
53472,685,327,2,0,0
53473,620,98,4,0,0
53474,693,514,4,0,0
53475,743,297,5,0,0
53476,474,660,5,0,0
53477,645,488,4,0,0
53478,587,332,4,0,0
53479,790,174,4,0,0
53480,379,208,4,0,0
53481,658,117,4,0,0
53482,561,155,2,0,0
53483,204,268,3,0,0
53484,324,678,3,0,0
53485,724,310,5,0,0
53486,694,181,5,0,0
53487,524,50,4,0,0
53488,706,50,5,0,0
53489,642,463,3,0,0
53490,504,99,3,0,0
53491,474,566,5,0,0
53492,429,684,4,0,0
53493,44,197,4,0,0
53494,592,1199,5,0,0
53495,799,479,5,0,0
53496,95,707,3,0,0
53497,592,1073,5,0,0
53498,782,346,2,0,0
53499,650,96,4,0,0
53500,347,977,5,0,0
53501,585,10,3,0,0
53502,643,32,4,0,0
53503,691,50,4,0,0
53504,619,82,5,0,0
53505,595,358,2,0,0
53506,679,419,3,0,0
53507,804,1076,3,0,0
53508,534,405,3,0,0
53509,562,286,4,0,0
53510,592,328,1,0,0
53511,599,274,5,0,0
53512,85,173,3,0,0
53513,301,162,3,0,0
53514,534,546,4,0,0
53515,588,42,5,0,0
53516,707,631,4,0,0
53517,469,286,5,0,0
53518,90,1204,4,0,0
53519,430,137,3,0,0
53520,524,549,4,0,0
53521,327,709,4,0,0
53522,719,121,1,0,0
53523,588,184,4,0,0
53524,588,165,2,0,0
53525,796,431,4,0,0
53526,716,729,2,0,0
53527,505,71,4,0,0
53528,449,285,5,0,0
53529,546,751,3,0,0
53530,613,194,5,0,0
53531,745,527,3,0,0
53532,131,813,3,0,0
53533,115,282,4,0,0
53534,805,319,2,0,0
53535,773,92,4,0,0
53536,747,591,2,0,0
53537,506,42,3,0,0
53538,528,173,5,0,0
53539,776,168,5,0,0
53540,295,155,4,0,0
53541,543,70,4,0,0
53542,176,262,4,0,0
53543,721,527,5,0,0
53544,452,163,4,0,0
53545,544,343,2,0,0
53546,574,327,3,0,0
53547,592,1226,4,0,0
53548,392,244,3,0,0
53549,790,38,2,0,0
53550,690,281,3,0,0
53551,225,705,5,0,0
53552,339,238,5,0,0
53553,1,127,5,0,0
53554,409,300,3,0,0
53555,267,81,4,0,0
53556,383,193,4,0,0
53557,303,385,4,0,0
53558,608,305,3,0,0
53559,623,194,5,0,0
53560,625,403,3,0,0
53561,543,684,4,0,0
53562,621,1028,4,0,0
53563,805,715,4,0,0
53564,465,174,3,0,0
53565,250,933,3,0,0
53566,354,464,4,0,0
53567,724,880,3,0,0
53568,407,514,4,0,0
53569,670,480,5,0,0
53570,312,1192,3,0,0
53571,763,213,4,0,0
53572,171,286,3,0,0
53573,194,629,3,0,0
53574,767,495,4,0,0
53575,708,763,4,0,0
53576,751,778,3,0,0
53577,255,117,2,0,0
53578,358,1006,5,0,0
53579,350,23,5,0,0
53580,660,774,3,0,0
53581,56,596,4,0,0
53582,798,138,3,0,0
53583,539,69,5,0,0
53584,215,77,3,0,0
53585,774,105,1,0,0
53586,774,520,3,0,0
53587,690,12,4,0,0
53588,486,319,3,0,0
53589,92,8,5,0,0
53590,749,195,5,0,0
53591,591,517,4,0,0
53592,795,502,3,0,0
53593,757,693,4,0,0
53594,707,529,4,0,0
53595,804,318,5,0,0
53596,194,540,1,0,0
53597,201,183,4,0,0
53598,346,219,2,0,0
53599,145,1289,1,0,0
53600,325,480,4,0,0
53601,504,142,3,0,0
53602,682,38,3,0,0
53603,522,134,5,0,0
53604,15,220,4,0,0
53605,387,679,5,0,0
53606,564,323,3,0,0
53607,588,684,4,0,0
53608,758,316,5,0,0
53609,796,399,4,0,0
53610,378,568,4,0,0
53611,268,92,4,0,0
53612,465,404,2,0,0
53613,13,398,2,0,0
53614,268,578,2,0,0
53615,790,284,4,0,0
53616,655,594,3,0,0
53617,216,64,5,0,0
53618,122,1267,4,0,0
53619,10,185,5,0,0
53620,508,52,4,0,0
53621,497,208,3,0,0
53622,746,56,3,0,0
53623,119,181,4,0,0
53624,743,268,4,0,0
53625,747,502,5,0,0
53626,747,1028,1,0,0
53627,416,2,4,0,0
53628,782,246,3,0,0
53629,788,639,3,0,0
53630,354,171,4,0,0
53631,607,30,4,0,0
53632,538,153,4,0,0
53633,804,588,4,0,0
53634,424,435,3,0,0
53635,802,323,5,0,0
53636,751,856,2,0,0
53637,758,387,2,0,0
53638,698,222,4,0,0
53639,429,174,4,0,0
53640,407,135,3,0,0
53641,342,192,4,0,0
53642,437,111,3,0,0
53643,308,152,5,0,0
53644,647,72,4,0,0
53645,551,77,3,0,0
53646,447,298,4,0,0
53647,711,132,5,0,0
53648,125,70,3,0,0
53649,16,661,4,0,0
53650,690,376,3,0,0
53651,532,315,3,0,0
53652,492,192,3,0,0
53653,503,12,3,0,0
53654,236,255,3,0,0
53655,710,310,3,0,0
53656,796,1119,4,0,0
53657,145,930,2,0,0
53658,76,1071,3,0,0
53659,753,515,5,0,0
53660,750,271,4,0,0
53661,143,326,5,0,0
53662,447,498,4,0,0
53663,343,561,3,0,0
53664,508,1153,4,0,0
53665,766,228,3,0,0
53666,804,399,4,0,0
53667,435,743,3,0,0
53668,727,424,1,0,0
53669,764,77,4,0,0
53670,593,286,5,0,0
53671,345,715,4,0,0
53672,806,324,2,0,0
53673,671,431,2,0,0
53674,763,258,3,0,0
53675,553,520,5,0,0
53676,796,491,4,0,0
53677,790,412,4,0,0
53678,57,471,4,0,0
53679,666,300,3,0,0
53680,254,118,4,0,0
53681,715,53,1,0,0
53682,104,332,2,0,0
53683,786,429,4,0,0
53684,657,109,1,0,0
53685,658,603,4,0,0
53686,608,461,4,0,0
53687,391,173,4,0,0
53688,291,670,5,0,0
53689,463,845,3,0,0
53690,802,452,4,0,0
53691,387,62,2,0,0
53692,388,315,3,0,0
53693,659,76,4,0,0
53694,648,498,3,0,0
53695,510,457,2,0,0
53696,135,470,4,0,0
53697,450,631,4,0,0
53698,716,211,5,0,0
53699,493,890,3,0,0
53700,484,699,4,0,0
53701,763,461,4,0,0
53702,437,174,5,0,0
53703,417,55,5,0,0
53704,346,657,4,0,0
53705,548,331,4,0,0
53706,436,23,4,0,0
53707,222,156,4,0,0
53708,790,1183,2,0,0
53709,804,198,5,0,0
53710,707,191,5,0,0
53711,59,32,4,0,0
53712,514,747,4,0,0
53713,455,1171,3,0,0
53714,495,395,1,0,0
53715,363,552,4,0,0
53716,486,975,3,0,0
53717,58,153,5,0,0
53718,363,919,5,0,0
53719,655,466,3,0,0
53720,624,125,3,0,0
