user_id,item_list
473,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
474,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Close Shave, A (1995)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Good Will Hunting (1997)|userCF_rec;Sling Blade (1996)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Toy Story (1995)|userCF_rec;Full Monty, The (1997)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Reservoir Dogs (1992)|userCF_rec;Chasing Amy (1997)|userCF_rec;Gone with the Wind (1939)|userCF_rec"
475,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec"
476,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
477,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
478,"Schindler's List (1993)|hotest_rec;Godfather, The (1972)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Casablanca (1942)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Titanic (1997)|userCF_rec;Empire Strikes Back, The (1980)|userCF_rec;Rear Window (1954)|userCF_rec;Amadeus (1984)|userCF_rec;Princess Bride, The (1987)|userCF_rec;Blade Runner (1982)|userCF_rec;Braveheart (1995)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec"
479,"Schindler's List (1993)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Rear Window (1954)|userCF_rec;Amadeus (1984)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Boot, Das (1981)|userCF_rec;Pulp Fiction (1994)|userCF_rec"
480,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Titanic (1997)|userCF_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;To Kill a Mockingbird (1962)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Braveheart (1995)|userCF_rec;Fargo (1996)|hotest_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;12 Angry Men (1957)|userCF_rec"
481,"Shawshank Redemption, The (1994)|userCF_rec;Schindler's List (1993)|hotest_rec;Godfather, The (1972)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Casablanca (1942)|userCF_rec;Fargo (1996)|hotest_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Blade Runner (1982)|userCF_rec;Braveheart (1995)|userCF_rec"
482,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|userCF_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|userCF_rec;Titanic (1997)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Casablanca (1942)|userCF_rec;Princess Bride, The (1987)|hotest_rec;Fargo (1996)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec"
483,"Schindler's List (1993)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Godfather, The (1972)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Casablanca (1942)|userCF_rec;Fargo (1996)|userCF_rec;Empire Strikes Back, The (1980)|userCF_rec;Titanic (1997)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec"
484,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Casablanca (1942)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec"
485,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
486,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec"
487,"Godfather, The (1972)|userCF_rec;Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Casablanca (1942)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Rear Window (1954)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Blade Runner (1982)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec;North by Northwest (1959)|userCF_rec"
488,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;Rear Window (1954)|userCF_rec;L.A. Confidential (1997)|hotest_rec;To Kill a Mockingbird (1962)|userCF_rec;Close Shave, A (1995)|userCF_rec;Fargo (1996)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Vertigo (1958)|userCF_rec;Good Will Hunting (1997)|userCF_rec;Secrets & Lies (1996)|userCF_rec"
489,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
490,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec"
491,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec"
492,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Fargo (1996)|hotest_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec;Blade Runner (1982)|userCF_rec"
493,"Shawshank Redemption, The (1994)|userCF_rec;Titanic (1997)|userCF_rec;Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Rear Window (1954)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Godfather, The (1972)|hotest_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;L.A. Confidential (1997)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;12 Angry Men (1957)|userCF_rec;Princess Bride, The (1987)|hotest_rec;North by Northwest (1959)|userCF_rec;Fargo (1996)|hotest_rec"
494,"Schindler's List (1993)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Titanic (1997)|userCF_rec;Empire Strikes Back, The (1980)|userCF_rec;Princess Bride, The (1987)|userCF_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Blade Runner (1982)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Braveheart (1995)|userCF_rec;Fargo (1996)|hotest_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec"
495,"Schindler's List (1993)|userCF_rec;Star Wars (1977)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Casablanca (1942)|userCF_rec;Fargo (1996)|userCF_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;Rear Window (1954)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Braveheart (1995)|userCF_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec"
496,"Godfather, The (1972)|userCF_rec;Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Fargo (1996)|userCF_rec;Titanic (1997)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;Rear Window (1954)|userCF_rec;L.A. Confidential (1997)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec"
497,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Casablanca (1942)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Boot, Das (1981)|userCF_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec"
498,"Schindler's List (1993)|userCF_rec;Star Wars (1977)|hotest_rec;Titanic (1997)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Godfather, The (1972)|hotest_rec;Princess Bride, The (1987)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Braveheart (1995)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Close Shave, A (1995)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;12 Angry Men (1957)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Good Will Hunting (1997)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec"
499,"Shawshank Redemption, The (1994)|userCF_rec;Empire Strikes Back, The (1980)|userCF_rec;Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Rear Window (1954)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Blade Runner (1982)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Braveheart (1995)|userCF_rec;Close Shave, A (1995)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Boot, Das (1981)|userCF_rec;12 Angry Men (1957)|userCF_rec;North by Northwest (1959)|userCF_rec"
500,"Schindler's List (1993)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Fargo (1996)|hotest_rec;Braveheart (1995)|userCF_rec"
501,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec"
502,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
503,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Casablanca (1942)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec;Titanic (1997)|hotest_rec;Blade Runner (1982)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Braveheart (1995)|userCF_rec;Fargo (1996)|hotest_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec"
504,"Shawshank Redemption, The (1994)|userCF_rec;Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Casablanca (1942)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Rear Window (1954)|userCF_rec;Amadeus (1984)|userCF_rec;Blade Runner (1982)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec"
505,"Schindler's List (1993)|userCF_rec;Star Wars (1977)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Blade Runner (1982)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Close Shave, A (1995)|userCF_rec"
506,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Casablanca (1942)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Braveheart (1995)|userCF_rec"
507,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec"
508,"Shawshank Redemption, The (1994)|userCF_rec;Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Fargo (1996)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Rear Window (1954)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Blade Runner (1982)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Braveheart (1995)|userCF_rec"
509,"Schindler's List (1993)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
510,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
511,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
512,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Fargo (1996)|hotest_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec"
513,"Schindler's List (1993)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Godfather, The (1972)|hotest_rec;Casablanca (1942)|userCF_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|userCF_rec;Rear Window (1954)|userCF_rec"
514,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Rear Window (1954)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Boot, Das (1981)|userCF_rec;Pulp Fiction (1994)|userCF_rec;North by Northwest (1959)|userCF_rec;Vertigo (1958)|userCF_rec;Godfather: Part II, The (1974)|userCF_rec;Secrets & Lies (1996)|userCF_rec;It's a Wonderful Life (1946)|userCF_rec"
515,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
516,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
